proj,tp_mode,base_m,m,tp,k,n,time_us,tflops,status
qkv_proj,column,271,4065,15,6144,1152,24.1,2393,OK
qkv_proj,column,271,4336,16,6144,1024,23.7,2299,OK
qkv_proj,column,271,4607,17,6144,1024,23.9,2427,OK
qkv_proj,column,271,4878,18,6144,1024,29.6,2076,OK
qkv_proj,column,271,5149,19,6144,1024,30.1,2150,OK
qkv_proj,column,271,5420,20,6144,896,28.4,2102,OK
qkv_proj,column,271,5691,21,6144,896,30.5,2057,OK
qkv_proj,column,271,5962,22,6144,896,30.4,2156,OK
qkv_proj,column,271,6233,23,6144,896,31.1,2203,OK
qkv_proj,column,271,6504,24,6144,768,31.2,1967,OK
qkv_proj,column,271,6775,25,6144,768,31.1,2053,OK
qkv_proj,column,271,7046,26,6144,768,27.8,2395,OK
qkv_proj,column,271,7317,27,6144,768,28.0,2465,OK
qkv_proj,column,271,7588,28,6144,768,28.4,2521,OK
qkv_proj,column,271,7859,29,6144,768,31.3,2366,OK
qkv_proj,column,271,8130,30,6144,768,31.8,2412,OK
qkv_proj,column,271,8401,31,6144,768,32.4,2449,OK
qkv_proj,column,271,8672,32,6144,640,28.8,2365,OK
qkv_proj,column,271,8943,33,6144,640,29.3,2404,OK
qkv_proj,column,271,9214,34,6144,640,29.5,2459,OK
qkv_proj,column,271,9485,35,6144,640,33.4,2230,OK
qkv_proj,column,271,9756,36,6144,640,42.4,1811,OK
qkv_proj,column,271,10027,37,6144,640,42.8,1841,OK
qkv_proj,column,271,10298,38,6144,640,43.0,1884,OK
qkv_proj,column,271,10569,39,6144,640,43.2,1923,OK
qkv_proj,column,271,10840,40,6144,640,43.8,1946,OK
qkv_proj,column,271,11111,41,6144,640,44.1,1980,OK
qkv_proj,column,271,11382,42,6144,640,44.2,2027,OK
qkv_proj,column,271,11653,43,6144,640,36.1,2539,OK
qkv_proj,column,271,11924,44,6144,640,36.1,2600,OK
qkv_proj,column,271,12195,45,6144,640,36.6,2623,OK
qkv_proj,column,271,12466,46,6144,640,36.6,2676,OK
qkv_proj,column,271,12737,47,6144,640,37.3,2682,OK
qkv_proj,column,271,13008,48,6144,512,38.0,2154,OK
qkv_proj,column,271,13279,49,6144,512,39.1,2136,OK
qkv_proj,column,271,13550,50,6144,512,38.5,2216,OK
qkv_proj,column,271,13821,51,6144,512,38.6,2252,OK
qkv_proj,column,271,14092,52,6144,512,43.8,2026,OK
qkv_proj,column,271,14363,53,6144,512,44.8,2016,OK
qkv_proj,column,271,14634,54,6144,512,57.4,1604,OK
qkv_proj,column,271,14905,55,6144,512,57.6,1628,OK
qkv_proj,column,271,15176,56,6144,512,57.6,1659,OK
qkv_proj,column,271,15447,57,6144,512,57.6,1686,OK
qkv_proj,column,271,15718,58,6144,512,58.1,1701,OK
qkv_proj,column,271,15989,59,6144,512,58.2,1729,OK
qkv_proj,column,271,16260,60,6144,512,47.6,2150,OK
qkv_proj,column,271,16531,61,6144,512,47.8,2174,OK
qkv_proj,column,271,16802,62,6144,512,47.9,2207,OK
qkv_proj,column,271,17073,63,6144,512,48.3,2224,OK
qkv_proj,column,271,17344,64,6144,512,48.4,2255,OK
qkv_proj,column,271,17615,65,6144,512,48.7,2276,OK
qkv_proj,column,271,17886,66,6144,512,48.9,2300,OK
qkv_proj,column,271,18157,67,6144,512,48.9,2336,OK
qkv_proj,column,271,18428,68,6144,512,49.3,2350,OK
qkv_proj,column,271,18699,69,6144,512,61.3,1918,OK
qkv_proj,column,271,18970,70,6144,512,61.4,1943,OK
qkv_proj,column,271,19241,71,6144,512,62.1,1949,OK
qkv_proj,column,271,19512,72,6144,512,74.3,1652,OK
qkv_proj,column,288,288,1,6144,14336,36.4,1395,OK
qkv_proj,column,288,576,2,6144,7168,29.2,1740,OK
qkv_proj,column,288,864,3,6144,4864,27.8,1855,OK
qkv_proj,column,288,1152,4,6144,3584,23.0,2202,OK
qkv_proj,column,288,1440,5,6144,3072,23.5,2313,OK
qkv_proj,column,288,1728,6,6144,2560,22.8,2379,OK
qkv_proj,column,288,2016,7,6144,2304,22.9,2492,OK
qkv_proj,column,288,2304,8,6144,1792,18.8,2699,OK
qkv_proj,column,288,2592,9,6144,1664,26.5,1997,OK
qkv_proj,column,288,2880,10,6144,1536,26.8,2032,OK
qkv_proj,column,288,3168,11,6144,1408,26.8,2045,OK
qkv_proj,column,288,3456,12,6144,1280,26.3,2066,OK
qkv_proj,column,288,3744,13,6144,1280,23.5,2503,OK
qkv_proj,column,288,4032,14,6144,1152,24.0,2376,OK
qkv_proj,column,288,4320,15,6144,1152,25.0,2445,OK
qkv_proj,column,288,4608,16,6144,1024,23.7,2447,OK
qkv_proj,column,288,4896,17,6144,1024,29.5,2088,OK
qkv_proj,column,288,5184,18,6144,1024,29.9,2181,OK
qkv_proj,column,288,5472,19,6144,1024,30.6,2254,OK
qkv_proj,column,288,5760,20,6144,896,30.4,2087,OK
qkv_proj,column,288,6048,21,6144,896,26.8,2485,OK
qkv_proj,column,288,6336,22,6144,896,27.3,2555,OK
qkv_proj,column,288,6624,23,6144,896,30.9,2359,OK
qkv_proj,column,288,6912,24,6144,768,27.5,2376,OK
qkv_proj,column,288,7200,25,6144,768,31.5,2154,OK
qkv_proj,column,288,7488,26,6144,768,31.6,2240,OK
qkv_proj,column,288,7776,27,6144,768,39.3,1866,OK
qkv_proj,column,288,8064,28,6144,768,39.5,1929,OK
qkv_proj,column,288,8352,29,6144,768,32.3,2437,OK
qkv_proj,column,288,8640,30,6144,768,32.9,2477,OK
qkv_proj,column,288,8928,31,6144,768,33.2,2535,OK
qkv_proj,column,288,9216,32,6144,640,29.8,2433,OK
qkv_proj,column,288,9504,33,6144,640,33.8,2209,OK
qkv_proj,column,288,9792,34,6144,640,42.3,1819,OK
qkv_proj,column,288,10080,35,6144,640,43.1,1838,OK
qkv_proj,column,288,10368,36,6144,640,42.9,1903,OK
qkv_proj,column,288,10656,37,6144,640,34.5,2429,OK
qkv_proj,column,288,10944,38,6144,640,35.2,2445,OK
qkv_proj,column,288,11232,39,6144,640,35.5,2490,OK
qkv_proj,column,288,11520,40,6144,640,36.1,2513,OK
qkv_proj,column,288,11808,41,6144,640,44.1,2107,OK
qkv_proj,column,288,12096,42,6144,640,44.7,2127,OK
qkv_proj,column,288,12384,43,6144,640,44.6,2184,OK
qkv_proj,column,288,12672,44,6144,640,45.2,2204,OK
qkv_proj,column,288,12960,45,6144,640,41.2,2474,OK
qkv_proj,column,288,13248,46,6144,640,41.3,2521,OK
qkv_proj,column,288,13536,47,6144,640,41.6,2559,OK
qkv_proj,column,288,13824,48,6144,512,38.6,2251,OK
qkv_proj,column,288,14112,49,6144,512,44.3,2004,OK
qkv_proj,column,288,14400,50,6144,512,45.0,2013,OK
qkv_proj,column,288,14688,51,6144,512,57.5,1608,OK
qkv_proj,column,288,14976,52,6144,512,57.9,1627,OK
qkv_proj,column,288,15264,53,6144,512,46.2,2079,OK
qkv_proj,column,288,15552,54,6144,512,46.7,2094,OK
qkv_proj,column,288,15840,55,6144,512,46.6,2140,OK
qkv_proj,column,288,16128,56,6144,512,47.1,2155,OK
qkv_proj,column,288,16416,57,6144,512,59.6,1734,OK
qkv_proj,column,288,16704,58,6144,512,59.7,1761,OK
qkv_proj,column,288,16992,59,6144,512,59.9,1784,OK
qkv_proj,column,288,17280,60,6144,512,59.9,1816,OK
qkv_proj,column,288,17568,61,6144,512,48.6,2273,OK
qkv_proj,column,288,17856,62,6144,512,49.0,2295,OK
qkv_proj,column,288,18144,63,6144,512,49.0,2330,OK
qkv_proj,column,288,18432,64,6144,512,49.5,2344,OK
qkv_proj,column,288,18720,65,6144,512,61.2,1926,OK
qkv_proj,column,288,19008,66,6144,512,61.4,1948,OK
qkv_proj,column,288,19296,67,6144,512,62.0,1957,OK
qkv_proj,column,288,19584,68,6144,512,74.6,1653,OK
qkv_proj,column,288,19872,69,6144,512,59.5,2102,OK
qkv_proj,column,288,20160,70,6144,512,60.0,2115,OK
qkv_proj,column,288,20448,71,6144,512,60.5,2126,OK
qkv_proj,column,288,20736,72,6144,512,61.0,2140,OK
qkv_proj,column,328,328,1,6144,14336,36.4,1589,OK
qkv_proj,column,328,656,2,6144,7168,27.4,2107,OK
qkv_proj,column,328,984,3,6144,4864,24.9,2363,OK
qkv_proj,column,328,1312,4,6144,3584,29.3,1974,OK
qkv_proj,column,328,1640,5,6144,3072,29.4,2108,OK
qkv_proj,column,328,1968,6,6144,2560,24.7,2503,OK
qkv_proj,column,328,2296,7,6144,2304,24.7,2635,OK
qkv_proj,column,328,2624,8,6144,1792,26.7,2162,OK
qkv_proj,column,328,2952,9,6144,1664,24.9,2424,OK
qkv_proj,column,328,3280,10,6144,1536,24.6,2517,OK
qkv_proj,column,328,3608,11,6144,1408,28.3,2205,OK
qkv_proj,column,328,3936,12,6144,1280,28.5,2169,OK
qkv_proj,column,328,4264,13,6144,1280,25.6,2619,OK
qkv_proj,column,328,4592,14,6144,1152,25.6,2542,OK
qkv_proj,column,328,4920,15,6144,1152,37.8,1841,OK
qkv_proj,column,328,5248,16,6144,1024,30.3,2178,OK
qkv_proj,column,328,5576,17,6144,1024,29.6,2373,OK
qkv_proj,column,328,5904,18,6144,1024,38.3,1938,OK
qkv_proj,column,328,6232,19,6144,1024,38.9,2016,OK
qkv_proj,column,328,6560,20,6144,896,30.8,2346,OK
qkv_proj,column,328,6888,21,6144,896,31.2,2428,OK
qkv_proj,column,328,7216,22,6144,896,40.1,1983,OK
qkv_proj,column,328,7544,23,6144,896,40.2,2064,OK
qkv_proj,column,328,7872,24,6144,768,31.6,2350,OK
qkv_proj,column,328,8200,25,6144,768,39.9,1941,OK
qkv_proj,column,328,8528,26,6144,768,40.9,1969,OK
qkv_proj,column,328,8856,27,6144,768,32.9,2537,OK
qkv_proj,column,328,9184,28,6144,768,33.4,2594,OK
qkv_proj,column,328,9512,29,6144,768,42.1,2131,OK
qkv_proj,column,328,9840,30,6144,768,44.8,2072,OK
qkv_proj,column,328,10168,31,6144,768,40.0,2399,OK
qkv_proj,column,328,10496,32,6144,640,34.8,2372,OK
qkv_proj,column,328,10824,33,6144,640,43.7,1947,OK
qkv_proj,column,328,11152,34,6144,640,35.3,2482,OK
qkv_proj,column,328,11480,35,6144,640,35.7,2527,OK
qkv_proj,column,328,11808,36,6144,640,44.4,2092,OK
qkv_proj,column,328,12136,37,6144,640,44.6,2139,OK
qkv_proj,column,328,12464,38,6144,640,37.0,2647,OK
qkv_proj,column,328,12792,39,6144,640,37.2,2706,OK
qkv_proj,column,328,13120,40,6144,640,46.3,2229,OK
qkv_proj,column,328,13448,41,6144,640,41.7,2534,OK
qkv_proj,column,328,13776,42,6144,640,41.9,2584,OK
qkv_proj,column,328,14104,43,6144,640,47.8,2319,OK
qkv_proj,column,328,14432,44,6144,640,48.5,2340,OK
qkv_proj,column,328,14760,45,6144,640,49.3,2357,OK
qkv_proj,column,328,15088,46,6144,640,49.4,2404,OK
qkv_proj,column,328,15416,47,6144,640,61.2,1982,OK
qkv_proj,column,328,15744,48,6144,512,58.3,1699,OK
qkv_proj,column,328,16072,49,6144,512,47.2,2141,OK
qkv_proj,column,328,16400,50,6144,512,59.6,1732,OK
qkv_proj,column,328,16728,51,6144,512,59.7,1763,OK
qkv_proj,column,328,17056,52,6144,512,48.1,2230,OK
qkv_proj,column,328,17384,53,6144,512,48.5,2254,OK
qkv_proj,column,328,17712,54,6144,512,60.3,1849,OK
qkv_proj,column,328,18040,55,6144,512,60.3,1884,OK
qkv_proj,column,328,18368,56,6144,512,49.6,2328,OK
qkv_proj,column,328,18696,57,6144,512,61.2,1922,OK
qkv_proj,column,328,19024,58,6144,512,61.6,1944,OK
qkv_proj,column,328,19352,59,6144,512,50.9,2391,OK
qkv_proj,column,328,19680,60,6144,512,59.5,2080,OK
qkv_proj,column,328,20008,61,6144,512,74.9,1680,OK
qkv_proj,column,328,20336,62,6144,512,74.4,1720,OK
qkv_proj,column,328,20664,63,6144,512,61.0,2131,OK
qkv_proj,column,328,20992,64,6144,512,61.2,2158,OK
qkv_proj,column,328,21320,65,6144,512,76.6,1751,OK
qkv_proj,column,328,21648,66,6144,512,62.3,2187,OK
qkv_proj,column,328,21976,67,6144,512,62.5,2211,OK
qkv_proj,column,328,22304,68,6144,512,77.3,1815,OK
qkv_proj,column,328,22632,69,6144,512,77.7,1833,OK
qkv_proj,column,328,22960,70,6144,512,63.2,2285,OK
qkv_proj,column,328,23288,71,6144,512,64.3,2280,OK
qkv_proj,column,328,23616,72,6144,512,78.7,1889,OK
o_proj,row,128,128,1,12288,6144,26.6,726,OK
o_proj,row,128,256,2,6144,6144,14.8,1302,OK
o_proj,row,128,384,3,4096,6144,12.8,1513,OK
o_proj,row,128,512,4,3072,6144,11.8,1632,OK
o_proj,row,128,640,5,2560,6144,12.7,1586,OK
o_proj,row,128,768,6,2048,6144,12.0,1617,OK
o_proj,row,128,896,7,1792,6144,12.6,1564,OK
o_proj,row,128,1024,8,1536,6144,11.6,1661,OK
o_proj,row,128,1152,9,1408,6144,12.8,1553,OK
o_proj,row,128,1280,10,1280,6144,11.9,1691,OK
o_proj,row,128,1408,11,1152,6144,13.2,1515,OK
o_proj,row,128,1536,12,1024,6144,11.7,1650,OK
o_proj,row,128,1664,13,1024,6144,14.1,1486,OK
o_proj,row,128,1792,14,896,6144,11.5,1714,OK
o_proj,row,128,1920,15,896,6144,14.1,1504,OK
o_proj,row,128,2048,16,768,6144,11.5,1675,OK
o_proj,row,128,2176,17,768,6144,13.9,1477,OK
o_proj,row,128,2304,18,768,6144,12.3,1774,OK
o_proj,row,128,2432,19,768,6144,14.1,1628,OK
o_proj,row,128,2560,20,640,6144,12.7,1586,OK
o_proj,row,128,2688,21,640,6144,14.1,1496,OK
o_proj,row,128,2816,22,640,6144,12.9,1723,OK
o_proj,row,128,2944,23,640,6144,14.8,1563,OK
o_proj,row,128,3072,24,512,6144,13.4,1447,OK
o_proj,row,128,3200,25,512,6144,14.4,1399,OK
o_proj,row,128,3328,26,512,6144,13.5,1555,OK
o_proj,row,128,3456,27,512,6144,14.6,1486,OK
o_proj,row,128,3584,28,512,6144,13.5,1676,OK
o_proj,row,128,3712,29,512,6144,16.7,1401,OK
o_proj,row,128,3840,30,512,6144,15.3,1581,OK
o_proj,row,128,3968,31,512,6144,16.7,1496,OK
o_proj,row,128,4096,32,384,6144,14.1,1372,OK
o_proj,row,128,4224,33,384,6144,15.0,1327,OK
o_proj,row,128,4352,34,384,6144,15.6,1320,OK
o_proj,row,128,4480,35,384,6144,16.8,1260,OK
o_proj,row,128,4608,36,384,6144,15.7,1385,OK
o_proj,row,128,4736,37,384,6144,16.9,1319,OK
o_proj,row,128,4864,38,384,6144,15.8,1451,OK
o_proj,row,128,4992,39,384,6144,18.4,1279,OK
o_proj,row,128,5120,40,384,6144,17.3,1398,OK
o_proj,row,128,5248,41,384,6144,18.7,1327,OK
o_proj,row,128,5376,42,384,6144,17.5,1447,OK
o_proj,row,128,5504,43,384,6144,18.7,1391,OK
o_proj,row,128,5632,44,384,6144,18.9,1408,OK
o_proj,row,128,5760,45,384,6144,20.5,1326,OK
o_proj,row,128,5888,46,384,6144,19.1,1456,OK
o_proj,row,128,6016,47,384,6144,20.6,1379,OK
o_proj,row,128,6144,48,256,6144,17.3,1120,OK
o_proj,row,128,6272,49,256,6144,18.1,1093,OK
o_proj,row,128,6400,50,256,6144,17.3,1163,OK
o_proj,row,128,6528,51,256,6144,19.1,1076,OK
o_proj,row,128,6656,52,256,6144,18.1,1155,OK
o_proj,row,128,6784,53,256,6144,19.1,1115,OK
o_proj,row,128,6912,54,256,6144,19.0,1147,OK
o_proj,row,128,7040,55,256,6144,20.0,1106,OK
o_proj,row,128,7168,56,256,6144,19.0,1187,OK
o_proj,row,128,7296,57,256,6144,20.0,1146,OK
o_proj,row,128,7424,58,256,6144,19.7,1184,OK
o_proj,row,128,7552,59,256,6144,21.0,1129,OK
o_proj,row,128,7680,60,256,6144,20.1,1202,OK
o_proj,row,128,7808,61,256,6144,21.8,1127,OK
o_proj,row,128,7936,62,256,6144,20.9,1193,OK
o_proj,row,128,8064,63,256,6144,22.1,1148,OK
o_proj,row,128,8192,64,256,6144,21.6,1190,OK
o_proj,row,128,8320,65,256,6144,23.0,1136,OK
o_proj,row,128,8448,66,256,6144,21.8,1221,OK
o_proj,row,128,8576,67,256,6144,23.8,1132,OK
o_proj,row,128,8704,68,256,6144,22.6,1213,OK
o_proj,row,128,8832,69,256,6144,23.9,1161,OK
o_proj,row,128,8960,70,256,6144,23.4,1207,OK
o_proj,row,128,9088,71,256,6144,25.0,1144,OK
o_proj,row,128,9216,72,256,6144,23.5,1231,OK
o_proj,row,148,148,1,12288,6144,27.8,805,OK
o_proj,row,148,296,2,6144,6144,17.4,1286,OK
o_proj,row,148,444,3,4096,6144,16.6,1345,OK
o_proj,row,148,592,4,3072,6144,14.3,1566,OK
o_proj,row,148,740,5,2560,6144,13.5,1725,OK
o_proj,row,148,888,6,2048,6144,13.5,1659,OK
o_proj,row,148,1036,7,1792,6144,14.8,1546,OK
o_proj,row,148,1184,8,1536,6144,12.5,1787,OK
o_proj,row,148,1332,9,1408,6144,14.5,1589,OK
o_proj,row,148,1480,10,1280,6144,13.7,1701,OK
o_proj,row,148,1628,11,1152,6144,14.9,1546,OK
o_proj,row,148,1776,12,1024,6144,12.1,1842,OK
o_proj,row,148,1924,13,1024,6144,13.2,1834,OK
o_proj,row,148,2072,14,896,6144,15.9,1434,OK
o_proj,row,148,2220,15,896,6144,13.6,1798,OK
o_proj,row,148,2368,16,768,6144,14.1,1587,OK
o_proj,row,148,2516,17,768,6144,13.4,1773,OK
o_proj,row,148,2664,18,768,6144,15.4,1634,OK
o_proj,row,148,2812,19,768,6144,13.9,1905,OK
o_proj,row,148,2960,20,640,6144,14.8,1568,OK
o_proj,row,148,3108,21,640,6144,16.6,1470,OK
o_proj,row,148,3256,22,640,6144,15.0,1711,OK
o_proj,row,148,3404,23,640,6144,16.8,1590,OK
o_proj,row,148,3552,24,512,6144,13.4,1663,OK
o_proj,row,148,3700,25,512,6144,16.7,1398,OK
o_proj,row,148,3848,26,512,6144,16.7,1450,OK
o_proj,row,148,3996,27,512,6144,15.4,1634,OK
o_proj,row,148,4144,28,512,6144,16.8,1552,OK
o_proj,row,148,4292,29,512,6144,17.1,1583,OK
o_proj,row,148,4440,30,512,6144,19.0,1471,OK
o_proj,row,148,4588,31,512,6144,17.2,1680,OK
o_proj,row,148,4736,32,384,6144,16.8,1331,OK
o_proj,row,148,4884,33,384,6144,18.5,1246,OK
o_proj,row,148,5032,34,384,6144,17.3,1371,OK
o_proj,row,148,5180,35,384,6144,18.5,1318,OK
o_proj,row,148,5328,36,384,6144,17.6,1432,OK
o_proj,row,148,5476,37,384,6144,18.6,1386,OK
o_proj,row,148,5624,38,384,6144,19.0,1395,OK
o_proj,row,148,5772,39,384,6144,19.1,1423,OK
o_proj,row,148,5920,40,384,6144,20.7,1351,OK
o_proj,row,148,6068,41,384,6144,19.3,1484,OK
o_proj,row,148,6216,42,384,6144,22.5,1302,OK
o_proj,row,148,6364,43,384,6144,20.7,1451,OK
o_proj,row,148,6512,44,384,6144,22.5,1364,OK
o_proj,row,148,6660,45,384,6144,22.6,1388,OK
o_proj,row,148,6808,46,384,6144,21.0,1528,OK
o_proj,row,148,6956,47,384,6144,24.2,1356,OK
o_proj,row,148,7104,48,256,6144,18.9,1181,OK
o_proj,row,148,7252,49,256,6144,20.0,1138,OK
o_proj,row,148,7400,50,256,6144,19.8,1178,OK
o_proj,row,148,7548,51,256,6144,21.2,1121,OK
o_proj,row,148,7696,52,256,6144,21.7,1114,OK
o_proj,row,148,7844,53,256,6144,20.8,1184,OK
o_proj,row,148,7992,54,256,6144,22.1,1139,OK
o_proj,row,148,8140,55,256,6144,21.4,1195,OK
o_proj,row,148,8288,56,256,6144,23.0,1132,OK
o_proj,row,148,8436,57,256,6144,21.8,1218,OK
o_proj,row,148,8584,58,256,6144,22.3,1209,OK
o_proj,row,148,8732,59,256,6144,24.0,1146,OK
o_proj,row,148,8880,60,256,6144,23.4,1192,OK
o_proj,row,148,9028,61,256,6144,24.9,1142,OK
o_proj,row,148,9176,62,256,6144,23.4,1231,OK
o_proj,row,148,9324,63,256,6144,25.7,1141,OK
o_proj,row,148,9472,64,256,6144,24.1,1235,OK
o_proj,row,148,9620,65,256,6144,24.4,1241,OK
o_proj,row,148,9768,66,256,6144,26.6,1155,OK
o_proj,row,148,9916,67,256,6144,25.1,1242,OK
o_proj,row,148,10064,68,256,6144,26.5,1193,OK
o_proj,row,148,10212,69,256,6144,25.9,1240,OK
o_proj,row,148,10360,70,256,6144,27.8,1174,OK
o_proj,row,148,10508,71,256,6144,28.7,1151,OK
o_proj,row,148,10656,72,256,6144,26.9,1245,OK
o_proj,row,168,168,1,12288,6144,27.9,911,OK
o_proj,row,168,336,2,6144,6144,17.4,1456,OK
o_proj,row,168,504,3,4096,6144,16.7,1522,OK
o_proj,row,168,672,4,3072,6144,14.9,1698,OK
o_proj,row,168,840,5,2560,6144,15.3,1728,OK
o_proj,row,168,1008,6,2048,6144,14.0,1808,OK
o_proj,row,168,1176,7,1792,6144,13.8,1876,OK
o_proj,row,168,1344,8,1536,6144,15.0,1692,OK
o_proj,row,168,1512,9,1408,6144,14.5,1808,OK
o_proj,row,168,1680,10,1280,6144,13.8,1909,OK
o_proj,row,168,1848,11,1152,6144,16.0,1635,OK
o_proj,row,168,2016,12,1024,6144,13.3,1903,OK
o_proj,row,168,2184,13,1024,6144,14.2,1941,OK
o_proj,row,168,2352,14,896,6144,16.0,1614,OK
o_proj,row,168,2520,15,896,6144,14.5,1910,OK
o_proj,row,168,2688,16,768,6144,15.4,1646,OK
o_proj,row,168,2856,17,768,6144,16.5,1631,OK
o_proj,row,168,3024,18,768,6144,15.6,1827,OK
o_proj,row,168,3192,19,768,6144,18.2,1654,OK
o_proj,row,168,3360,20,640,6144,16.8,1571,OK
o_proj,row,168,3528,21,640,6144,15.0,1847,OK
o_proj,row,168,3696,22,640,6144,19.1,1520,OK
o_proj,row,168,3864,23,640,6144,19.3,1575,OK
o_proj,row,168,4032,24,512,6144,15.5,1640,OK
o_proj,row,168,4200,25,512,6144,16.8,1576,OK
o_proj,row,168,4368,26,512,6144,18.9,1456,OK
o_proj,row,168,4536,27,512,6144,17.2,1661,OK
o_proj,row,168,4704,28,512,6144,19.0,1557,OK
o_proj,row,168,4872,29,512,6144,20.9,1465,OK
o_proj,row,168,5040,30,512,6144,19.0,1670,OK
o_proj,row,168,5208,31,512,6144,21.2,1546,OK
o_proj,row,168,5376,32,384,6144,17.5,1450,OK
o_proj,row,168,5544,33,384,6144,19.0,1379,OK
o_proj,row,168,5712,34,384,6144,20.5,1315,OK
o_proj,row,168,5880,35,384,6144,19.1,1454,OK
o_proj,row,168,6048,36,384,6144,19.1,1491,OK
o_proj,row,168,6216,37,384,6144,22.6,1301,OK
o_proj,row,168,6384,38,384,6144,20.7,1456,OK
o_proj,row,168,6552,39,384,6144,20.8,1487,OK
o_proj,row,168,6720,40,384,6144,22.6,1401,OK
o_proj,row,168,6888,41,384,6144,21.0,1548,OK
o_proj,row,168,7056,42,384,6144,22.4,1485,OK
o_proj,row,168,7224,43,384,6144,24.4,1395,OK
o_proj,row,168,7392,44,384,6144,22.6,1543,OK
o_proj,row,168,7560,45,384,6144,23.9,1491,OK
o_proj,row,168,7728,46,384,6144,26.3,1389,OK
o_proj,row,168,7896,47,384,6144,24.3,1535,OK
o_proj,row,168,8064,48,256,6144,22.0,1154,OK
o_proj,row,168,8232,49,256,6144,23.0,1125,OK
o_proj,row,168,8400,50,256,6144,21.5,1232,OK
o_proj,row,168,8568,51,256,6144,23.8,1131,OK
o_proj,row,168,8736,52,256,6144,24.0,1144,OK
o_proj,row,168,8904,53,256,6144,23.4,1198,OK
o_proj,row,168,9072,54,256,6144,24.9,1145,OK
o_proj,row,168,9240,55,256,6144,25.5,1139,OK
o_proj,row,168,9408,56,256,6144,24.3,1218,OK
o_proj,row,168,9576,57,256,6144,25.9,1162,OK
o_proj,row,168,9744,58,256,6144,26.8,1145,OK
o_proj,row,168,9912,59,256,6144,25.2,1235,OK
o_proj,row,168,10080,60,256,6144,26.6,1193,OK
o_proj,row,168,10248,61,256,6144,27.7,1165,OK
o_proj,row,168,10416,62,256,6144,26.3,1248,OK
o_proj,row,168,10584,63,256,6144,28.7,1161,OK
o_proj,row,168,10752,64,256,6144,27.0,1252,OK
o_proj,row,168,10920,65,256,6144,27.7,1239,OK
o_proj,row,168,11088,66,256,6144,29.7,1176,OK
o_proj,row,168,11256,67,256,6144,27.8,1271,OK
o_proj,row,168,11424,68,256,6144,28.7,1253,OK
o_proj,row,168,11592,69,256,6144,30.5,1194,OK
o_proj,row,168,11760,70,256,6144,29.6,1248,OK
o_proj,row,168,11928,71,256,6144,29.6,1267,OK
o_proj,row,168,12096,72,256,6144,31.5,1206,OK
o_proj,row,228,228,1,12288,6144,28.1,1224,OK
o_proj,row,228,456,2,6144,6144,22.9,1503,OK
o_proj,row,228,684,3,4096,6144,18.3,1886,OK
o_proj,row,228,912,4,3072,6144,17.8,1937,OK
o_proj,row,228,1140,5,2560,6144,19.5,1835,OK
o_proj,row,228,1368,6,2048,6144,18.0,1913,OK
o_proj,row,228,1596,7,1792,6144,20.1,1746,OK
o_proj,row,228,1824,8,1536,6144,19.2,1790,OK
o_proj,row,228,2052,9,1408,6144,20.9,1699,OK
o_proj,row,228,2280,10,1280,6144,17.3,2076,OK
o_proj,row,228,2508,11,1152,6144,17.1,2076,OK
o_proj,row,228,2736,12,1024,6144,16.5,2090,OK
o_proj,row,228,2964,13,1024,6144,18.0,2074,OK
o_proj,row,228,3192,14,896,6144,19.5,1802,OK
o_proj,row,228,3420,15,896,6144,19.7,1911,OK
o_proj,row,228,3648,16,768,6144,20.9,1651,OK
o_proj,row,228,3876,17,768,6144,21.0,1742,OK
o_proj,row,228,4104,18,768,6144,21.5,1801,OK
o_proj,row,228,4332,19,768,6144,20.3,2013,OK
o_proj,row,228,4560,20,640,6144,18.7,1919,OK
o_proj,row,228,4788,21,640,6144,19.1,1971,OK
o_proj,row,228,5016,22,640,6144,20.7,1904,OK
o_proj,row,228,5244,23,640,6144,24.2,1702,OK
o_proj,row,228,5472,24,512,6144,21.2,1622,OK
o_proj,row,228,5700,25,512,6144,23.3,1541,OK
o_proj,row,228,5928,26,512,6144,23.3,1599,OK
o_proj,row,228,6156,27,512,6144,25.4,1527,OK
o_proj,row,228,6384,28,512,6144,22.7,1769,OK
o_proj,row,228,6612,29,512,6144,23.0,1813,OK
o_proj,row,228,6840,30,512,6144,23.1,1865,OK
o_proj,row,228,7068,31,512,6144,24.7,1803,OK
o_proj,row,228,7296,32,384,6144,24.4,1408,OK
o_proj,row,228,7524,33,384,6144,24.6,1443,OK
o_proj,row,228,7752,34,384,6144,26.1,1400,OK
o_proj,row,228,7980,35,384,6144,26.3,1430,OK
o_proj,row,228,8208,36,384,6144,26.3,1472,OK
o_proj,row,228,8436,37,384,6144,25.8,1545,OK
o_proj,row,228,8664,38,384,6144,26.0,1575,OK
o_proj,row,228,8892,39,384,6144,26.2,1600,OK
o_proj,row,228,9120,40,384,6144,27.4,1568,OK
o_proj,row,228,9348,41,384,6144,27.9,1583,OK
o_proj,row,228,9576,42,384,6144,30.5,1480,OK
o_proj,row,228,9804,43,384,6144,32.0,1445,OK
o_proj,row,228,10032,44,384,6144,32.3,1466,OK
o_proj,row,228,10260,45,384,6144,32.2,1503,OK
o_proj,row,228,10488,46,384,6144,30.9,1602,OK
o_proj,row,228,10716,47,384,6144,31.3,1613,OK
